duration treatment female black hispanic ndependents recall young old quarter durable lusd
7212 12.9930109891838 0 0 0 0 0 0 1 0 4 0 0
7213 27.0014849112808 0 0 0 0 0 0 1 0 5 0 0
7215 1.02078987134731 1 1 0 0 0 0 1 0 3 0 0
7217 0.984787571778042 1 0 0 0 0 0 1 0 4 0 0
7221 10.005409561355 0 0 0 0 0 0 0 1 3 0 0
7222 51.9988927273667 1 0 0 0 1 0 0 1 4 0 0
7226 14.9928852621661 1 1 0 0 0 0 0 1 3 0 0
7228 26.0131919981743 0 0 0 0 0 0 0 1 0 0 0
7229 23.9988822116789 0 0 0 0 0 0 0 1 5 0 0
7231 11.0044452523396 1 0 0 0 1 0 0 1 2 0 0
7233 27.9819902082095 0 0 0 0 2 0 0 1 0 0 0
7237 20.0031425684207 0 0 0 0 0 0 0 0 2 0 0
7239 27.0015030309044 0 1 1 0 0 0 0 0 0 0 0
7240 26.9886667957384 0 1 1 0 0 0 0 1 0 0 0
7243 0.996879123907938 1 0 0 0 0 0 0 0 3 0 0
7244 1.99725344216638 0 0 0 0 1 0 0 0 0 0 0
7246 1.00229848378523 0 1 0 0 0 0 0 0 4 0 1
7250 14.9930752549445 0 1 0 0 0 0 0 0 0 0 0
7251 18.9831110862755 0 1 0 0 0 1 0 0 2 0 0
7255 26.9905345498513 0 1 0 0 1 0 0 0 3 0 0
7257 27.0144969360007 0 1 0 0 0 0 0 1 5 1 1
7258 0.980826350313388 0 0 0 0 0 0 0 0 2 0 1
7259 1.01283118694624 1 1 0 0 0 0 0 0 4 0 1
7261 3.01713136089854 1 0 0 0 0 1 1 0 3 0 1
7263 3.99847666842859 0 1 0 0 0 0 1 0 4 0 1
7265 22.0213128364397 0 1 0 0 0 0 1 0 5 0 1
7266 9.99461485240908 0 1 0 0 0 0 0 1 4 0 1
7267 3.98693094278392 0 0 0 0 0 0 0 0 3 0 1
7273 27.0064980820349 1 1 1 0 1 0 0 0 4 0 0
7274 8.00378951349696 1 1 1 0 0 0 0 0 4 0 0
7275 3.00725472311222 0 0 0 0 0 0 1 0 4 0 0
7280 23.0025892555614 1 1 0 0 2 0 0 0 4 0 0
7282 4.01905871795047 0 0 0 0 0 0 1 0 5 0 0
7288 0.994250075633097 1 1 1 0 2 0 1 0 2 0 0
7289 28.9990478372189 0 0 0 0 0 0 1 0 4 0 0
7290 0.985216279193115 0 0 0 0 0 0 1 0 2 0 0
7291 18.9868654820566 0 0 0 0 0 0 1 0 4 0 0
7294 12.0073061140111 0 0 0 0 0 0 0 0 4 0 0
7297 3.99343746256302 1 1 0 0 0 0 0 0 3 0 0
7298 12.0038775907406 0 0 0 0 2 0 1 0 5 0 0
7306 27.0035320273221 0 0 0 0 2 0 0 0 5 0 0
7308 7.00957708780874 0 0 0 0 0 0 0 0 3 1 0
7309 26.9990814749269 1 0 0 0 0 0 1 0 5 0 0
7310 0.993965633730359 1 0 1 0 0 0 0 0 2 0 0
7311 26.9950247185543 0 0 0 0 0 0 0 1 2 0 0
7313 17.0015960077693 1 0 0 0 0 1 0 0 4 0 0
7314 0.990884715157116 1 0 0 0 0 1 1 0 2 0 0
7319 0.993780622459878 0 0 0 0 1 0 1 0 5 0 0
7320 14.0024104004717 1 0 0 0 2 1 1 0 2 0 0
7325 27.9967136965248 1 1 0 0 2 0 0 0 2 0 0
7331 1.99933323942495 1 0 1 0 0 0 1 0 4 0 0
7336 14.0085494964491 0 1 1 0 1 1 1 0 4 0 0
7337 1.00539190574227 1 0 1 0 1 0 1 0 2 0 0
7338 1.01706029674046 0 0 1 0 0 0 1 0 5 0 0
7339 1.01268339662186 0 0 1 0 0 0 1 0 5 0 0
7343 26.0024566871492 1 1 0 1 0 0 1 0 5 0 0
7345 23.9909192935931 0 0 1 0 0 0 1 0 2 0 0
7347 18.0055773234729 0 0 1 0 0 0 1 0 2 0 0
7348 8.9996602494027 1 0 0 0 2 0 1 0 4 1 1
7352 17.9968684766975 1 0 0 0 0 0 1 0 2 0 0
7354 23.0049778585184 0 0 0 0 0 0 1 0 5 0 0
7355 1.0018978403174 1 0 1 0 0 0 1 0 3 0 0
7356 5.99687394523385 1 0 0 0 0 0 1 0 4 0 1
7357 29.9926631104759 0 1 0 0 0 0 1 0 2 0 0
7358 30.0021507395857 0 0 1 0 0 0 1 0 4 0 0
7359 28.0129018054133 1 0 0 0 0 1 1 0 2 0 0
7361 0.998862004904113 1 0 1 0 0 0 1 0 2 0 0
7362 27.0114006424008 1 0 0 0 0 0 1 0 3 0 0
7363 0.999229608284516 1 0 0 0 0 0 1 0 3 0 0
7364 0.986314087477846 1 0 0 0 0 0 1 0 4 1 0
7366 26.9899174729065 1 0 0 0 0 0 1 0 4 0 0
7367 27.0108719822529 0 1 0 0 2 0 1 0 3 0 0
7371 27.010673132229 0 1 0 0 0 0 1 0 4 0 0
7373 11.0006053430924 0 1 0 0 1 0 1 0 2 0 0
7374 26.9858461524065 1 1 0 0 0 0 1 0 2 0 0
7379 8.99350293695822 0 0 0 1 0 0 1 0 4 0 1
7382 0.982736240161142 1 0 0 0 0 0 1 0 4 1 0
7384 27.0093734804951 0 0 0 0 0 0 1 0 5 0 0
7387 6.98551399882865 1 1 1 0 0 0 1 0 3 0 0
7388 28.0050105894456 0 1 0 0 2 0 1 0 2 0 0
7389 11.0124782934521 0 0 1 0 0 0 1 0 5 0 0
7390 21.9995775446641 1 1 0 0 0 0 1 0 5 0 0
7393 3.01823946741632 0 1 0 0 0 0 1 0 4 1 0
7395 21.0091246974164 0 0 0 0 0 0 1 0 2 0 1
7397 3.99843587460054 0 0 1 0 0 1 1 0 5 0 0
7398 9.00148539868384 0 0 1 0 0 0 1 0 5 0 0
7402 6.00009646597121 0 1 1 0 2 0 1 0 5 0 0
7403 0.991347510640519 1 0 0 0 0 0 1 0 4 0 0
7405 26.9822159594159 0 1 0 0 0 0 1 0 4 0 0
7409 1.99638688407379 1 0 0 0 0 0 1 0 3 0 0
7410 0.997000282652261 0 1 1 0 0 0 1 0 3 0 0
7411 6.99990815031259 0 0 1 0 0 0 1 0 4 0 0
7414 5.99255656704903 0 0 0 0 0 0 1 0 2 0 0
7416 0.999520241692143 0 0 1 0 0 0 1 0 3 0 0
7417 1.00354243303683 0 0 0 1 0 0 1 0 5 1 0
7420 0.991943126854588 1 0 0 0 0 0 1 0 4 0 1
7421 1.01722206509887 0 0 0 0 0 0 1 0 2 0 1
7424 26.9952671792405 1 0 0 0 0 0 1 0 5 1 0
7429 2.98759224434977 0 0 0 0 0 0 1 0 4 0 1
7432 1.0061193613294 0 0 0 0 0 0 1 0 4 0 0
7435 22.0082698914413 0 0 0 0 0 0 0 0 5 0 0
7436 16.0033870276626 0 0 0 0 0 1 1 0 2 0 0
7437 20.0155065159542 0 0 0 0 1 1 1 0 2 0 0
7438 4.00395439902955 1 0 0 0 0 0 1 0 5 0 0
7440 8.0004144998083 1 0 0 0 0 0 1 0 3 0 0
7445 8.00625533044806 1 0 0 1 2 0 1 0 3 0 0
7447 1.01112641524629 1 0 0 0 0 0 1 0 4 0 0
7449 23.0058980012729 0 1 0 0 0 1 0 1 4 0 0
7453 2.99832393496704 0 1 0 0 0 1 0 1 4 0 0
7454 5.00641543321656 1 1 0 0 0 0 0 1 3 0 0
7455 26.9857706542232 1 1 0 0 0 1 0 1 2 1 0
7456 1.98861225191218 1 1 0 0 0 0 0 1 3 0 0
7459 27.0163389562575 0 0 0 0 0 0 0 1 3 0 0
7460 15.9937532312238 1 0 0 0 1 1 0 1 3 0 0
7461 24.0130091306059 1 0 0 0 1 0 0 1 3 0 0
7463 7.0010589398692 0 0 0 0 1 0 0 1 3 0 0
7464 27.0003665872472 0 1 0 0 0 0 0 1 2 0 0
7465 37.9876815932334 0 1 0 0 0 0 0 1 5 0 0
7466 1.00923119224561 1 1 0 0 0 0 0 1 4 0 0
7468 6.99539329376859 0 0 0 0 1 0 0 1 5 1 1
7469 27.0087806898075 1 0 1 0 0 0 0 1 3 0 0
7472 27.0083123350173 0 1 0 0 0 1 0 1 3 0 0
7473 29.9960705634097 1 1 0 0 0 0 0 1 2 0 0
7474 2.01057392164698 0 1 0 0 0 0 0 1 5 0 0
7476 24.0075939618717 1 0 0 0 1 0 0 0 2 0 0
7477 27.0057725145577 0 0 0 0 0 0 0 1 1 0 0
7478 4.0121512198592 0 0 0 0 0 1 0 0 0 0 0
7479 5.00349122375117 1 0 0 0 1 0 0 1 5 0 0
7488 17.0006093149812 1 1 0 0 0 1 0 0 1 0 0
7489 16.9891426406186 0 1 0 0 0 1 0 0 4 0 0
7491 12.9961355452774 0 1 0 0 0 0 0 0 2 0 1
7492 8.00507003389459 0 1 0 0 0 0 0 0 5 0 1
7495 27.0017756542686 1 0 0 0 2 0 0 0 3 0 0
7497 7.98757320014818 0 1 0 0 0 0 0 0 2 0 0
7500 3.00992749681292 1 1 0 0 1 0 0 0 5 0 0
7505 0.993347322621186 0 0 0 0 0 0 0 0 3 0 0
7506 16.0014963896832 1 1 0 0 0 0 0 0 3 0 0
7508 27.0003787976669 1 0 0 0 1 0 0 0 3 0 0
7509 12.9966817234818 1 1 0 0 0 1 0 0 4 0 0
7512 2.00370860900961 1 1 1 0 0 0 0 0 4 0 1
7513 6.00302336626712 1 1 0 0 0 0 0 0 3 0 1
7514 20.9916015072532 0 0 0 0 0 0 0 0 0 0 1
7515 16.0156036179326 1 1 0 0 0 0 0 0 2 0 0
7518 13.0124330553257 1 0 0 0 2 0 0 0 2 0 0
7520 15.9807692220263 0 0 0 0 2 1 0 0 3 0 0
7521 27.994163446332 0 0 0 0 2 0 0 0 0 0 0
7523 12.9888143356216 1 0 0 0 0 0 0 0 5 0 0
7529 26.9868094191238 0 1 0 0 0 0 0 0 2 0 0
7530 5.00528239599575 0 0 0 0 0 0 0 0 4 0 0
7532 0.9905169844073 0 1 0 0 0 0 0 0 2 0 0
7533 7.00876147815204 1 1 0 0 0 0 0 0 2 0 0
7534 27.0027810699145 0 0 0 0 1 0 0 0 2 1 0
7539 6.01836734034278 0 0 0 0 2 0 0 0 2 0 0
7545 20.0140086884401 1 1 0 0 0 0 1 0 3 0 0
7553 19.0103470159373 0 1 0 0 2 0 0 0 5 0 0
7554 27.0150806062145 0 0 0 0 0 0 1 0 1 0 0
7557 2.00005367861343 0 0 0 0 2 0 1 0 2 0 1
7558 11.990488253365 1 1 0 0 1 1 0 0 4 0 1
7559 19.9938063156609 0 0 0 0 0 0 1 0 4 0 0
7560 4.00647053938233 1 1 0 0 2 0 0 0 4 0 0
7561 15.003928389655 0 0 0 0 2 0 1 0 4 0 0
7564 27.0059558830138 0 1 0 0 2 0 1 0 3 0 0
7566 1.98610071929245 0 1 0 0 1 0 0 0 4 0 0
7568 1.9949117279668 1 0 0 0 0 0 1 0 3 0 0
7570 2.99861046722095 0 0 0 0 2 0 1 0 5 0 0
7573 1.00074315041295 0 0 0 0 0 0 1 0 5 0 0
7575 12.0038377822069 1 0 0 0 0 0 1 0 2 0 0
7576 10.9938581263369 0 0 0 0 0 1 1 0 3 0 0
7577 5.99888094451739 1 1 0 0 0 0 1 0 4 0 0
7578 10.0102854820541 0 0 0 0 0 1 1 0 2 0 1
7579 22.0130450676266 1 0 0 0 0 0 1 0 2 1 0
7581 4.98852212997797 1 1 0 0 0 0 1 0 4 0 0
7583 7.99746125728209 0 0 0 0 2 0 1 0 4 1 0
7584 26.9980500302371 0 1 0 0 0 0 1 0 4 0 0
7586 22.0028781575861 0 0 0 0 0 1 1 0 2 0 0
7587 26.9915242913417 1 1 0 0 1 0 1 0 3 0 0
7590 8.97091599553485 0 0 0 0 0 0 1 0 3 0 0
7593 4.99625472660526 1 0 0 0 2 0 1 0 3 0 0
7594 27.0306516340642 1 1 0 0 0 0 1 0 5 0 0
7597 27.0013662706708 1 0 0 0 0 0 1 0 1 0 0
7598 8.01268196309973 1 0 0 0 2 0 1 0 2 0 0
7599 9.00978337319103 1 0 0 0 0 1 1 0 2 0 1
7601 7.00285641071654 1 0 0 0 0 0 1 0 3 0 0
7602 0.994467734844142 1 0 0 0 0 0 1 0 4 1 1
7606 13.9882808939397 0 0 0 0 0 0 1 0 2 0 0
7611 1.00262181866271 1 0 0 0 0 0 1 0 2 0 0
7612 27.0046237229502 0 0 1 0 0 0 1 0 5 0 0
7614 0.989404388138258 0 0 0 0 2 0 1 0 2 0 0
7615 27.0178256571252 1 0 0 0 0 0 1 0 2 0 0
7616 25.9916460154111 1 1 0 0 0 0 1 0 3 0 0
7618 0.974147822167543 1 0 1 0 0 0 1 0 5 0 0
7619 1.01487016116172 0 0 0 0 0 0 1 0 5 0 0
7622 13.0076221733182 1 1 0 0 0 1 1 0 4 0 0
7623 0.998506357275057 0 1 0 0 0 0 1 0 4 0 1
7624 3.0073226598235 0 0 0 0 0 0 1 0 5 0 0
7626 0.99333626120535 0 0 0 0 0 0 1 0 5 0 0
7627 13.0081145933711 1 0 0 0 2 0 1 0 2 0 0
7628 27.0123666094055 0 0 0 0 0 0 1 0 4 0 0
7629 0.989391953013491 0 1 0 0 0 0 1 0 5 0 0
7635 6.0067839487747 1 1 0 0 0 0 1 0 4 0 0
7636 9.99968435851065 1 1 0 0 0 0 1 0 1 0 0
7637 10.0130712490374 1 1 0 0 0 0 1 0 3 0 1
7639 2.99472565040216 1 0 0 0 0 0 1 0 3 0 0
7641 26.9827842464811 1 0 0 0 1 0 1 0 2 1 1
7643 3.99910311816635 0 0 0 0 0 1 1 0 3 0 0
7645 26.9994919921959 1 1 0 0 0 0 1 0 3 0 0
7646 16.9968662498609 1 1 0 0 0 0 1 0 3 0 0
7648 9.00069902131624 0 1 0 0 2 1 1 0 4 0 0
7649 6.01390789877849 0 0 0 1 2 0 0 0 4 0 0
7651 4.00570384438422 1 0 0 0 0 0 1 0 2 0 0
7653 21.9992575930885 1 0 0 0 2 0 1 0 3 1 0
7655 1.01199219686414 1 0 0 0 0 0 1 0 4 0 1
7657 0.989082241296007 1 0 0 0 0 0 1 0 4 0 0
7658 5.99558774927161 0 0 0 0 1 0 1 0 5 0 0
7661 6.00401404182924 1 1 0 0 0 0 1 0 3 0 1
7664 6.98988190857771 1 1 0 0 0 0 1 0 2 0 0
7667 8.01007546604582 0 0 0 0 0 0 1 0 0 0 0
7668 11.9901705304287 0 0 0 0 0 0 1 0 2 0 0
7669 1.00065129722922 1 0 0 0 0 0 0 1 4 0 0
7678 1.99619440154728 1 1 0 0 0 0 1 0 2 0 0
7681 26.9985406343958 1 1 0 0 0 0 1 0 4 0 0
7682 7.00838641465007 0 0 0 0 0 0 1 0 2 0 0
7683 27.0081064697892 1 0 0 0 0 0 1 0 5 0 0
7684 1.00523103481121 1 1 1 0 0 0 0 1 5 0 1
7686 14.0038732644697 1 0 0 0 0 0 0 1 2 1 0
7687 27.0041845926731 0 1 0 0 1 0 0 1 5 0 0
7691 6.00156284436848 1 0 0 0 0 0 0 0 2 0 1
7692 3.00086574703039 1 1 0 0 2 0 0 0 3 1 0
7693 2.98368979723894 1 1 0 0 0 0 0 0 3 1 0
7695 12.9879395919506 1 0 0 0 0 0 0 0 4 0 0
7698 0.9993606873879 0 0 0 0 2 0 0 0 4 0 0
7702 12.0193406632816 1 1 0 0 0 1 0 0 4 0 0
7703 7.02448385740669 1 0 0 0 1 0 0 0 3 0 0
7704 31.0056001935488 1 1 0 0 0 0 0 0 5 0 0
7714 0.993427239646978 1 0 0 0 1 0 0 0 3 0 0
7715 17.0054340862715 0 1 0 0 0 0 0 0 5 0 0
7717 8.99576485120804 0 1 0 0 0 0 0 0 5 0 0
7718 22.0068282567446 1 0 0 0 0 0 0 0 3 0 1
7720 26.987648766082 1 0 0 0 1 0 0 0 4 0 0
7723 27.0005730834344 0 1 1 0 0 0 0 0 5 0 0
7725 9.98341529621917 0 1 0 0 0 0 0 0 2 0 0
7727 0.992470023620099 1 1 1 0 2 0 0 0 2 0 0
7729 7.01458445160137 1 1 0 0 0 0 0 0 3 0 0
7731 18.9919208869889 0 0 0 0 0 0 0 0 2 0 0
7732 26.9897711946916 0 1 0 0 1 0 0 0 5 0 0
7733 1.00951391560581 1 1 1 0 0 0 0 0 4 0 0
7734 27.0134494989012 0 1 0 0 0 0 0 0 4 0 0
7739 26.9779834796196 1 0 1 0 2 0 0 0 2 0 0
7744 12.990908464876 1 0 1 0 1 0 0 0 3 0 0
7747 8.99322289144043 0 0 0 0 2 0 1 0 3 0 0
7749 0.999141616875649 0 1 0 0 0 0 0 0 0 0 1
7752 26.9981562925138 0 1 0 0 0 0 1 0 2 0 0
7758 26.9972846291825 0 1 0 0 2 0 1 0 2 0 0
7759 18.0050083774014 0 0 0 0 0 0 1 0 4 0 0
7760 1.00097630254674 0 1 0 0 0 0 1 0 3 0 1
7761 0.997608347662264 0 0 0 0 2 0 1 0 5 1 1
7763 9.02027412498738 0 0 0 0 0 1 1 0 2 1 1
7764 22.9983316918681 1 0 0 0 0 1 1 0 2 0 1
7765 15.0016019038631 0 1 0 0 0 0 1 0 3 0 1
7767 1.0038619546753 0 1 1 0 1 0 1 0 4 0 1
7769 1.00191849242915 1 0 0 0 0 0 1 0 4 0 1
7770 7.00065542477029 1 1 0 0 0 0 1 0 4 1 1
7771 9.99778651026621 0 1 0 0 0 0 1 0 2 0 1
7775 14.0140207117016 0 1 0 0 0 1 1 0 4 0 0
7776 18.0014693355149 0 1 0 0 0 0 1 0 4 0 0
7777 5.00598804294263 0 0 1 0 2 0 1 0 4 0 1
7778 8.01169631295361 1 1 0 0 1 1 1 0 4 0 1
7779 2.00585691421119 1 1 0 0 0 0 1 0 4 0 1
7780 18.0065463093796 0 0 0 0 1 0 1 0 2 0 1
7781 0.999713627955907 1 0 1 0 0 0 1 0 2 0 1
7783 5.00268536422357 0 0 0 0 2 0 1 0 3 0 0
7784 0.998634259219386 0 0 0 0 2 0 1 0 3 0 0
7787 2.99127824377516 1 0 0 0 2 0 1 0 3 0 0
7788 27.0050392631755 0 0 0 0 2 1 1 0 4 0 0
7789 2.99821558091908 0 0 0 0 0 0 1 0 4 0 0
7791 27.0010046126741 1 0 0 0 0 0 1 0 3 1 0
7792 7.9844111958026 0 0 0 0 0 0 1 0 5 1 0
7793 25.0097899831728 1 0 0 0 2 0 1 0 3 0 0
7795 0.987681898083271 1 0 0 0 0 0 1 0 4 0 0
7796 3.99582865586283 0 0 0 0 0 0 1 0 4 0 1
7799 19.0158862520801 1 0 0 0 0 0 1 0 3 0 0
7800 1.99276629213935 1 0 0 0 1 0 1 0 2 0 0
7803 11.01801419427 1 1 0 0 2 0 1 0 4 0 0
7805 27.0007211516648 0 0 0 0 0 0 1 0 5 0 1
7806 18.0007122107472 0 0 0 0 2 0 1 0 2 0 0
7812 1.9911590570663 0 0 0 0 0 1 1 0 2 0 0
7815 0.999793463893159 0 0 0 0 2 0 1 0 5 1 0
7816 26.9744491284822 0 0 1 0 0 0 1 0 5 0 0
7818 1.00676926908972 1 0 0 0 0 0 1 0 2 0 1
7820 0.984803526552974 1 0 0 0 0 1 1 0 2 0 0
7824 26.0160116121714 0 1 0 0 2 0 1 0 4 0 0
7825 27.0181388342089 1 1 0 0 0 0 1 0 4 0 0
7826 4.00209520011596 1 1 0 0 0 0 1 0 4 0 0
7828 26.9898923611541 0 0 0 0 0 0 1 0 4 0 0
7829 27.0047847955561 0 1 0 0 0 0 1 0 5 0 0
7830 27.0067067572687 0 1 0 0 0 0 1 0 4 0 0
7832 0.985037901220978 1 0 0 0 0 0 0 0 4 0 0
7834 5.99885744328119 0 0 0 1 0 0 1 0 5 1 0
7835 1.00988660440079 0 0 0 0 2 0 1 0 5 0 0
7838 2.99697338304457 1 0 0 0 2 0 1 0 3 0 0
7839 26.9991047192419 0 0 0 0 0 0 1 0 5 0 0
7840 3.99779492210974 0 0 0 0 0 0 1 0 5 0 0
7842 13.0006814328886 1 0 0 0 0 0 1 0 4 0 0
7845 3.00143395163824 0 1 1 0 1 0 1 0 4 0 0
7846 6.99457413057015 1 0 1 0 0 0 1 0 5 0 0
7848 21.9991941005367 1 1 0 0 2 0 1 0 2 0 0
7850 3.00695535550181 0 1 0 0 0 0 1 0 3 0 0
7852 8.99195443187078 1 0 0 0 2 0 1 0 5 0 0
7853 20.9778617445522 0 1 0 0 0 0 1 0 4 0 1
7854 25.9886199191797 0 0 0 0 0 0 1 0 5 0 1
7856 6.99784540042226 0 1 0 0 0 0 1 0 2 0 0
7857 7.99691005462972 0 1 0 0 0 0 1 0 4 0 0
7858 0.992479046103303 1 0 0 0 0 0 1 0 3 0 0
7861 26.9947530111579 0 0 1 0 1 0 1 0 3 0 0
7863 2.99143271979146 1 0 0 0 0 0 1 0 4 0 0
7865 1.01191973420165 1 0 1 0 0 0 1 0 4 0 0
7871 24.0077185756242 0 1 0 0 0 0 1 0 5 0 0
7872 3.99795491700847 1 0 0 0 0 0 1 0 3 0 0
7873 3.01556341591993 0 0 0 0 0 0 1 0 4 0 0
7875 14.9828654749424 0 0 0 0 2 0 1 0 4 0 0
7877 4.99312213654192 1 0 0 0 0 0 1 0 2 0 0
7878 11.9954075422305 0 0 0 0 0 1 1 0 3 0 0
7881 1.0039026777159 1 1 0 0 1 0 1 0 4 0 0
7882 0.998800460326051 1 0 0 0 2 0 1 0 5 1 1
7884 2.99854827809994 1 0 0 0 0 0 1 0 3 0 0
7885 1.00699073362956 1 1 0 0 1 0 1 0 2 0 0
7887 9.01008742181417 0 0 0 0 0 0 1 0 3 0 0
7890 30.0050454816919 1 1 0 0 2 0 1 0 5 1 1
7894 3.02538522146581 1 0 0 0 0 0 1 0 5 0 0
7896 20.0238643754808 0 0 0 0 0 1 1 0 0 0 0
7904 12.004781362217 0 1 1 0 1 0 1 0 3 0 0
7908 14.9853572899656 0 1 0 0 1 0 1 0 5 0 0
7909 0.988079233389508 0 1 0 0 0 0 1 0 5 0 0
7911 2.00323932166876 1 0 0 0 0 0 1 0 4 0 0
7912 11.9933044813786 1 0 0 0 1 0 0 1 3 0 0
7914 1.99343587705379 0 0 0 0 0 0 0 1 3 0 0
7915 52.0132126647201 1 1 1 0 0 0 0 1 3 0 0
7917 9.98789804431435 1 0 0 0 1 0 0 1 3 0 0
7922 2.98113814576578 1 1 0 0 0 0 0 1 5 0 0
7924 8.00524467450973 1 0 0 0 1 0 0 1 3 0 0
7925 27.002709396728 0 0 0 0 1 0 0 1 5 0 0
7929 10.9992726276882 0 0 0 0 0 0 0 1 2 0 1
7932 27.0101856171675 1 0 0 0 0 0 0 1 2 0 1
7934 17.9980270037616 1 0 0 0 0 0 0 1 3 0 1
7935 7.99576853907435 0 1 0 0 0 0 0 1 4 0 0
7937 33.9959663176208 1 1 0 0 0 0 0 0 2 0 0
7938 2.99047127243364 0 1 0 0 0 0 0 1 5 0 0
7941 5.99656448913226 1 0 0 0 0 0 0 0 1 0 0
7944 7.00722683257541 1 0 0 0 1 0 0 1 5 0 0
7945 1.98983044756983 0 1 0 0 0 0 0 0 5 0 0
7949 4.00478239816204 0 0 0 0 0 0 0 0 2 0 0
7952 43.0080091306116 0 1 0 0 0 1 0 0 2 0 0
7953 1.01930759785032 1 1 0 0 0 0 0 0 5 0 0
7954 3.007049567104 0 0 0 0 0 1 0 1 4 0 0
7956 2.00512843286121 1 1 0 0 0 1 0 0 3 1 0
7957 27.0111472877207 1 1 0 0 0 1 0 0 2 0 0
7958 5.99987978452564 0 1 0 0 0 0 0 0 5 0 0
7961 29.9914900532296 0 0 0 0 0 0 0 0 4 0 0
7962 1.0102990125076 1 1 0 0 0 0 0 0 4 0 0
7965 0.992383614110741 1 0 0 0 2 0 0 0 4 1 0
7966 0.990120498232233 0 1 0 0 0 0 0 0 4 0 0
7968 26.9906311561798 0 0 0 0 0 0 0 0 3 1 0
7969 4.99690492817336 1 1 0 0 1 0 0 0 1 1 0
7971 27.0034358176588 0 1 1 0 0 0 0 0 2 0 0
7975 27.0152529944997 1 0 1 0 0 0 0 0 3 0 0
7976 6.00488452302099 1 0 0 0 2 1 0 0 2 0 0
7977 1.02161752118761 1 1 0 0 0 0 0 0 3 0 0
7978 26.9950786288207 1 1 0 0 1 0 0 0 3 0 0
7979 12.9969373769594 0 0 0 0 0 0 0 0 4 0 0
7980 23.0027386130842 1 0 0 0 0 0 0 0 5 0 0
7982 3.02389884577917 1 0 0 0 0 0 0 0 5 0 0
7983 27.004489365105 1 1 0 0 1 0 0 0 4 0 1
7985 2.0053992773727 1 1 0 0 0 0 0 0 2 0 1
7986 1.98543412403579 0 0 0 0 2 0 0 0 2 1 0
7988 2.99678001589626 1 1 0 0 0 0 0 0 3 0 0
7989 21.9934670043997 0 1 0 0 1 0 0 0 5 0 0
7991 1.00339789350357 1 1 1 0 1 0 0 0 0 0 0
7992 26.9870938765844 1 1 1 0 2 0 0 0 5 0 0
7993 20.0159689110994 0 1 0 1 0 0 1 0 5 0 0
7995 26.9976197741238 1 0 0 1 1 0 0 0 4 0 0
7996 1.00052775987547 0 0 0 1 2 0 0 0 5 0 0
7998 0.992260539579073 1 0 1 0 0 0 1 0 3 0 0
7999 18.015902168458 0 0 0 0 0 0 1 0 5 0 1
8000 30.9936995529811 1 1 0 0 1 0 1 0 3 0 1
8002 26.9961032466769 1 1 0 0 1 0 1 0 5 0 0
8003 26.9867830861891 0 0 1 0 0 0 0 0 4 0 0
8009 2.98520188381907 1 0 0 0 0 0 1 0 1 0 0
8010 5.01282661260557 1 1 0 0 1 0 1 0 4 0 0
8021 1.99560068597451 0 0 0 0 0 0 1 0 5 0 0
8022 26.9807968581795 1 1 0 0 2 0 1 0 3 0 1
8027 26.9913367730161 1 0 0 0 2 0 1 0 2 0 1
8028 1.00043710863743 0 0 0 0 0 0 1 0 4 0 1
8029 27.0012184219641 0 0 1 0 0 0 1 0 4 0 0
8030 1.01294012298064 0 0 1 0 1 0 1 0 3 0 0
8032 9.99689421196745 1 0 0 0 2 1 1 0 4 0 0
8034 16.9808439365069 1 0 0 0 0 0 1 0 3 0 0
8035 8.00074625133502 0 0 0 0 0 0 1 0 3 0 0
8037 1.0035636420667 1 1 1 0 2 0 1 0 3 0 0
8041 9.00763268412236 1 0 0 0 0 1 1 0 5 0 0
8043 27.0061593382158 0 0 1 0 0 0 1 0 4 0 0
8046 4.01746853535947 0 0 0 0 0 0 1 0 5 0 0
8047 0.976951193007626 1 0 1 0 0 1 1 0 4 0 0
8048 6.00372084233687 0 0 0 0 0 0 1 0 0 0 0
8049 2.01042151227733 1 0 0 0 0 0 1 0 4 0 0
8050 27.0113003455761 0 1 0 0 2 1 1 0 5 0 0
8053 12.9932318419397 1 0 0 0 1 1 1 0 2 0 0
8057 2.98666338883548 0 0 0 1 0 1 1 0 2 0 0
8058 1.00695445038964 0 0 0 0 2 0 1 0 5 0 0
8063 11.0037230992777 0 0 0 0 0 0 1 0 4 0 0
8064 27.000571935526 0 1 0 0 1 0 1 0 3 0 1
8068 0.987380645540424 0 0 0 0 1 0 1 0 4 0 0
8071 12.9834951774866 0 0 0 0 0 0 1 0 5 0 0
8072 0.996664941681717 0 1 0 0 0 0 1 0 3 0 1
8074 20.0075081842413 0 0 0 0 0 0 1 0 5 0 0
8075 10.0029200331782 0 0 0 0 0 0 1 0 2 0 1
8076 26.0017379795504 0 0 1 0 0 0 1 0 4 0 0
8077 14.0131307428057 1 0 0 0 0 0 1 0 3 0 0
8079 1.01274788250846 0 1 0 0 0 0 1 0 4 0 0
8080 2.00237365054414 0 1 0 0 2 0 1 0 2 1 0
8081 4.99007247097949 1 1 0 0 0 1 1 0 4 0 0
8082 3.97900519376797 0 0 0 0 0 0 1 0 3 1 0
8084 9.98401617740525 1 1 0 0 1 0 1 0 2 0 0
8085 21.9985744698425 1 0 0 0 0 0 1 0 2 0 1
